slices,colour,cluster,r,value
T2M_6_1_slice1.pkl,val_red,6,57,162.12
T2M_6_1_slice1.pkl,val_red,6,58,133.86
T2M_6_1_slice1.pkl,val_red,6,59,110.08
T2M_6_1_slice1.pkl,val_red,6,60,95.63
T2M_6_1_slice1.pkl,val_red,6,61,87.83
T2M_6_1_slice1.pkl,val_red,6,62,86.45
T2M_6_1_slice1.pkl,val_red,6,63,87.18
T2M_6_1_slice1.pkl,val_red,6,64,89.72
T2M_6_1_slice1.pkl,val_red,6,65,91.44
T2M_6_1_slice1.pkl,val_red,6,66,91.78
T2M_6_1_slice1.pkl,val_red,6,67,92.85
T2M_6_1_slice1.pkl,val_red,6,68,91.11
T2M_6_1_slice1.pkl,val_red,6,69,92.65
T2M_6_1_slice1.pkl,val_red,6,70,90.36
T2M_6_1_slice1.pkl,val_red,6,71,91.08
T2M_6_1_slice1.pkl,val_red,6,72,93.21
T2M_6_1_slice1.pkl,val_red,6,73,94.83
T2M_6_1_slice1.pkl,val_red,6,74,98.68
T2M_6_1_slice1.pkl,val_red,6,75,101.35
T2M_6_1_slice1.pkl,val_red,6,76,108.84
T2M_6_1_slice1.pkl,val_red,6,77,118.25
T2M_6_1_slice1.pkl,val_red,6,78,131.46
T2M_6_1_slice1.pkl,val_red,6,79,156.15
T2M_6_1_slice1.pkl,val_red,6,80,184.41
T2M_6_1_slice1.pkl,val_red,6,81,212.34
T2M_6_1_slice1.pkl,val_red,6,82,241.84
T2M_6_1_slice1.pkl,val_red,6,83,265.9
T2M_6_1_slice1.pkl,val_red,6,84,283.85
T2M_6_1_slice1.pkl,val_red,6,85,300.09
T2M_6_1_slice1.pkl,val_red,6,86,309.91
T2M_6_1_slice1.pkl,val_red,6,87,311.39
T2M_6_1_slice1.pkl,val_red,6,88,308.54
T2M_6_1_slice1.pkl,val_red,6,89,298.55
T2M_6_1_slice1.pkl,val_red,6,90,284.32
T2M_6_1_slice1.pkl,val_red,6,91,267.19
T2M_6_1_slice1.pkl,val_red,6,92,249.45
T2M_6_1_slice1.pkl,val_red,6,93,227.01
T2M_6_1_slice1.pkl,val_red,6,94,202.44
T2M_6_1_slice1.pkl,val_red,6,95,182.85
T2M_6_1_slice1.pkl,val_red,6,96,166.68
T2M_6_1_slice1.pkl,val_red,6,97,154.32
T2M_6_1_slice1.pkl,val_red,6,98,145.41
T2M_6_1_slice1.pkl,val_red,6,99,138.23
T2M_6_1_slice1.pkl,val_red,6,100,133.88
T2M_6_1_slice1.pkl,val_red,6,101,133.85
T2M_6_1_slice1.pkl,val_red,6,102,136.45
T2M_6_1_slice1.pkl,val_red,6,103,139.49
T2M_6_1_slice1.pkl,val_red,6,104,139.5
T2M_6_1_slice1.pkl,val_red,6,105,145.45
T2M_6_1_slice1.pkl,val_red,6,106,150.72
T2M_6_1_slice1.pkl,val_red,6,107,158.3
T2M_6_1_slice1.pkl,val_red,6,108,171.41
T2M_6_1_slice1.pkl,val_red,6,109,187.19
T2M_6_1_slice1.pkl,val_red,6,110,208.77
T2M_6_1_slice1.pkl,val_red,6,111,230.77
T2M_6_1_slice1.pkl,val_red,6,112,254.85
T2M_6_1_slice1.pkl,val_red,6,113,276.87
T2M_6_1_slice1.pkl,val_red,6,114,297.9
T2M_6_1_slice1.pkl,val_red,6,115,316.19
T2M_6_1_slice1.pkl,val_red,6,116,327.55
T2M_6_1_slice1.pkl,val_red,6,117,333.8
T2M_6_1_slice1.pkl,val_red,6,118,334.67
T2M_6_1_slice1.pkl,val_red,6,119,329.89
T2M_6_1_slice1.pkl,val_red,6,120,318.4
T2M_6_1_slice1.pkl,val_red,6,121,302.8
T2M_6_1_slice1.pkl,val_red,6,122,286.8
T2M_6_1_slice1.pkl,val_red,6,123,267.98
T2M_6_1_slice1.pkl,val_red,6,124,249.62
T2M_6_1_slice1.pkl,val_red,6,125,231.89
T2M_6_1_slice1.pkl,val_red,6,126,218.3
T2M_6_1_slice1.pkl,val_red,6,127,204.61
T2M_6_1_slice1.pkl,val_red,6,128,192.98
T2M_6_1_slice1.pkl,val_red,6,129,186.41
T2M_6_1_slice1.pkl,val_red,6,130,182.66
T2M_6_1_slice1.pkl,val_red,6,131,175.01
T2M_6_1_slice1.pkl,val_red,6,132,173.64
T2M_6_1_slice1.pkl,val_red,6,133,169.24
T2M_6_1_slice1.pkl,val_red,6,134,166.78
T2M_6_1_slice1.pkl,val_red,6,135,163.63
T2M_6_1_slice1.pkl,val_red,6,136,164.13
T2M_6_1_slice1.pkl,val_red,6,137,167.45
T2M_6_1_slice1.pkl,val_red,6,138,176.89
T2M_6_1_slice1.pkl,val_red,6,139,191.14
T2M_6_1_slice1.pkl,val_red,6,140,207.87
T2M_6_1_slice1.pkl,val_red,6,141,227
T2M_6_1_slice1.pkl,val_red,6,142,242.67
T2M_6_1_slice1.pkl,val_red,6,143,260.75
T2M_6_1_slice1.pkl,val_red,6,144,267.52
T2M_6_1_slice1.pkl,val_red,6,145,279.59
T2M_6_1_slice1.pkl,val_red,6,146,282.73
T2M_6_1_slice1.pkl,val_red,6,147,292.78
T2M_6_1_slice1.pkl,val_red,6,148,302.38
T2M_6_1_slice1.pkl,val_red,6,149,308.45
T2M_6_1_slice1.pkl,val_red,6,150,316.05
T2M_6_1_slice1.pkl,val_red,6,151,322.5
T2M_6_1_slice1.pkl,val_red,6,152,328.18
T2M_6_1_slice1.pkl,val_red,6,153,321.89
T2M_6_1_slice1.pkl,val_red,6,154,310.12
T2M_6_1_slice1.pkl,val_red,6,155,301.85
T2M_6_1_slice1.pkl,val_red,6,156,270.71
T2M_6_1_slice1.pkl,val_red,6,157,246.88
T2M_6_1_slice1.pkl,val_red,6,158,215.96
T2M_6_1_slice1.pkl,val_red,6,159,187.58
T2M_6_1_slice1.pkl,val_red,6,160,161.85
T2M_6_1_slice1.pkl,val_red,6,161,141.82
T2M_6_1_slice1.pkl,val_red,6,162,128.78
T2M_6_1_slice1.pkl,val_red,6,163,121.48
T2M_6_1_slice1.pkl,val_red,6,164,118.1
T2M_6_1_slice1.pkl,val_red,6,165,113.99
T2M_6_1_slice1.pkl,val_red,6,166,112.81
T2M_6_1_slice1.pkl,val_red,6,167,113.46
T2M_6_1_slice1.pkl,val_red,6,168,113.22
T2M_6_1_slice1.pkl,val_red,6,169,113.1
T2M_6_1_slice1.pkl,val_red,6,170,113.05
T2M_6_1_slice1.pkl,val_red,6,171,115.52
T2M_6_1_slice1.pkl,val_red,6,172,118.29
T2M_6_1_slice1.pkl,val_red,6,173,122.29
T2M_6_1_slice1.pkl,val_red,6,174,132.61
T2M_6_1_slice1.pkl,val_red,6,175,144.85
T2M_6_1_slice1.pkl,val_red,6,176,157.54
T2M_6_1_slice1.pkl,val_red,6,177,174.92
T2M_6_1_slice1.pkl,val_red,6,178,192.65
T2M_6_1_slice1.pkl,val_red,6,179,212.43
T2M_6_1_slice1.pkl,val_red,6,180,232.74
T2M_6_1_slice1.pkl,val_red,6,181,250.5
T2M_6_1_slice1.pkl,val_red,6,182,266.12
T2M_6_1_slice1.pkl,val_red,6,183,279.85
T2M_6_1_slice1.pkl,val_red,6,184,288.09
T2M_6_1_slice1.pkl,val_red,6,185,293.86
T2M_6_1_slice1.pkl,val_red,6,186,299.65
T2M_6_1_slice1.pkl,val_red,6,187,296.52
T2M_6_1_slice1.pkl,val_red,6,188,296.11
T2M_6_1_slice1.pkl,val_red,6,189,288.15
T2M_6_1_slice1.pkl,val_red,6,190,277.61
T2M_6_1_slice1.pkl,val_red,6,191,263.01
T2M_6_1_slice1.pkl,val_red,6,192,243.73
T2M_6_1_slice1.pkl,val_red,6,193,226.01
T2M_6_1_slice1.pkl,val_red,6,194,210.09
T2M_6_1_slice1.pkl,val_red,6,195,192.34
T2M_6_1_slice1.pkl,val_red,6,196,174.32
T2M_6_1_slice1.pkl,val_red,6,197,162
T2M_6_1_slice1.pkl,val_red,6,198,153.44
T2M_6_1_slice1.pkl,val_red,6,199,151.93
T2M_6_1_slice1.pkl,val_red,6,200,152.87
T2M_6_1_slice1.pkl,val_red,6,201,163.52
T2M_6_1_slice1.pkl,val_red,6,202,175.21
T2M_6_1_slice1.pkl,val_red,6,203,191.62
T2M_6_1_slice1.pkl,val_red,6,204,208.14
T2M_6_1_slice1.pkl,val_red,6,205,227.01
T2M_6_1_slice1.pkl,val_red,6,206,241.45
T2M_6_1_slice1.pkl,val_red,6,207,260.26
T2M_6_1_slice1.pkl,val_red,6,208,271.5
T2M_6_1_slice1.pkl,val_red,6,209,287.79
T2M_6_1_slice1.pkl,val_red,6,210,301.03
T2M_6_1_slice1.pkl,val_red,6,211,320.2
T2M_6_1_slice1.pkl,val_red,6,212,335.72
T2M_6_1_slice1.pkl,val_red,6,213,355.67
T2M_6_1_slice1.pkl,val_red,6,214,375.29
T2M_6_1_slice1.pkl,val_red,6,215,388.67
T2M_6_1_slice1.pkl,val_red,6,216,400.92
T2M_6_1_slice1.pkl,val_red,6,217,399.24
T2M_6_1_slice1.pkl,val_red,6,218,394.47
T2M_6_1_slice1.pkl,val_red,6,219,380.51
T2M_6_1_slice1.pkl,val_red,6,220,352.77
T2M_6_1_slice1.pkl,val_red,6,221,329.74
T2M_6_1_slice1.pkl,val_red,6,222,299.45
T2M_6_1_slice1.pkl,val_red,6,223,279.29
T2M_6_1_slice1.pkl,val_red,6,224,258.21
T2M_6_1_slice1.pkl,val_red,6,225,245.99
T2M_6_1_slice1.pkl,val_red,6,226,236.1
T2M_6_1_slice1.pkl,val_red,6,227,233.96
T2M_6_1_slice1.pkl,val_red,6,228,229.83
T2M_6_1_slice1.pkl,val_red,6,229,230.49
T2M_6_1_slice1.pkl,val_red,6,230,228.67
T2M_6_1_slice1.pkl,val_red,6,231,219.43
T2M_6_1_slice1.pkl,val_red,6,232,207.51
T2M_6_1_slice1.pkl,val_red,6,233,197.74
T2M_6_1_slice1.pkl,val_red,6,234,181.73
T2M_6_1_slice1.pkl,val_red,6,235,163.97
T2M_6_1_slice1.pkl,val_red,6,236,146.59
T2M_6_1_slice1.pkl,val_red,6,237,130.45
T2M_6_1_slice1.pkl,val_red,6,238,113.52
T2M_6_1_slice1.pkl,val_red,6,239,103.24
T2M_6_1_slice1.pkl,val_red,6,240,92.74
T2M_6_1_slice1.pkl,val_red,6,241,84.34
T2M_6_1_slice1.pkl,val_red,6,242,78.78
T2M_6_1_slice1.pkl,val_red,6,243,72.36
T2M_6_1_slice0.pkl,val_red,2,0,97
T2M_6_1_slice0.pkl,val_red,2,1,104
T2M_6_1_slice0.pkl,val_red,2,2,105.5
T2M_6_1_slice0.pkl,val_red,2,3,105.74
T2M_6_1_slice0.pkl,val_red,2,4,105.58
T2M_6_1_slice0.pkl,val_red,2,5,106.77
T2M_6_1_slice0.pkl,val_red,2,6,102.13
T2M_6_1_slice0.pkl,val_red,2,7,107.24
T2M_6_1_slice0.pkl,val_red,2,8,105.16
T2M_6_1_slice0.pkl,val_red,2,9,108.42
T2M_6_1_slice0.pkl,val_red,2,10,104.12
T2M_6_1_slice0.pkl,val_red,2,11,99.23
T2M_6_1_slice0.pkl,val_red,2,12,92.59
T2M_6_1_slice0.pkl,val_red,2,13,87.71
T2M_6_1_slice0.pkl,val_red,2,14,82.16
T2M_6_1_slice0.pkl,val_red,2,15,80.27
T2M_6_1_slice0.pkl,val_red,2,16,76.69
T2M_6_1_slice0.pkl,val_red,2,17,75.64
T2M_6_1_slice0.pkl,val_red,2,18,81.42
T2M_6_1_slice0.pkl,val_red,2,19,83.87
T2M_6_1_slice0.pkl,val_red,2,20,92.54
T2M_6_1_slice0.pkl,val_red,2,21,95.29
T2M_6_1_slice0.pkl,val_red,2,22,95.26
T2M_6_1_slice0.pkl,val_red,2,23,94.74
T2M_6_1_slice0.pkl,val_red,2,24,90.49
T2M_6_1_slice0.pkl,val_red,2,25,87.47
T2M_6_1_slice0.pkl,val_red,2,26,81.97
T2M_6_1_slice0.pkl,val_red,2,27,80.32
T2M_6_1_slice0.pkl,val_red,2,28,78.82
T2M_6_1_slice0.pkl,val_red,2,29,78.14
T2M_6_1_slice0.pkl,val_red,2,30,76.63
T2M_6_1_slice0.pkl,val_red,2,31,77.26
T2M_6_1_slice0.pkl,val_red,2,32,79.73
T2M_6_1_slice0.pkl,val_red,2,33,82.77
T2M_6_1_slice0.pkl,val_red,2,34,83.06
T2M_6_1_slice0.pkl,val_red,2,35,83.13
T2M_6_1_slice0.pkl,val_red,2,36,82.32
T2M_6_1_slice0.pkl,val_red,2,37,84.52
T2M_6_1_slice0.pkl,val_red,2,38,85.4
T2M_6_1_slice0.pkl,val_red,2,39,86.56
T2M_6_1_slice0.pkl,val_red,2,40,85.33
T2M_6_1_slice0.pkl,val_red,2,41,83.25
T2M_6_1_slice0.pkl,val_red,2,42,82.89
T2M_6_1_slice0.pkl,val_red,2,43,80.29
T2M_6_1_slice0.pkl,val_red,2,44,80.61
T2M_6_1_slice0.pkl,val_red,2,45,80.52
T2M_6_1_slice0.pkl,val_red,2,46,82.24
T2M_6_1_slice0.pkl,val_red,2,47,87.75
T2M_6_1_slice0.pkl,val_red,2,48,89.54
T2M_6_1_slice0.pkl,val_red,2,49,91.38
T2M_6_1_slice0.pkl,val_red,2,50,91.56
T2M_6_1_slice0.pkl,val_red,2,51,93.31
T2M_6_1_slice0.pkl,val_red,2,52,93.43
T2M_6_1_slice0.pkl,val_red,2,53,90.96
T2M_6_1_slice0.pkl,val_red,2,54,88.54
T2M_6_1_slice0.pkl,val_red,2,55,87.19
T2M_6_1_slice0.pkl,val_red,2,56,87.12
T2M_6_1_slice0.pkl,val_red,2,57,90.12
T2M_6_1_slice0.pkl,val_red,2,58,95.7
T2M_6_1_slice0.pkl,val_red,2,59,104.92
T2M_6_1_slice0.pkl,val_red,2,60,118.92
T2M_6_1_slice0.pkl,val_red,2,61,140.83
T2M_6_1_slice0.pkl,val_red,2,62,166.36
T2M_6_1_slice0.pkl,val_red,2,63,199.03
T2M_6_1_slice0.pkl,val_red,2,64,225.88
T2M_6_1_slice0.pkl,val_red,2,65,257.87
T2M_6_1_slice0.pkl,val_red,2,66,286.8
T2M_6_1_slice0.pkl,val_red,2,67,313.26
T2M_6_1_slice0.pkl,val_red,2,68,332.42
T2M_6_1_slice0.pkl,val_red,2,69,343.42
T2M_6_1_slice0.pkl,val_red,2,70,341.67
T2M_6_1_slice0.pkl,val_red,2,71,335.58
T2M_6_1_slice0.pkl,val_red,2,72,317.98
T2M_6_1_slice0.pkl,val_red,2,73,292.95
T2M_6_1_slice0.pkl,val_red,2,74,261.01
T2M_6_1_slice0.pkl,val_red,2,75,228.59
T2M_6_1_slice0.pkl,val_red,2,76,192.02
T2M_6_1_slice0.pkl,val_red,2,77,167.27
T2M_6_1_slice0.pkl,val_red,2,78,144.98
T2M_6_1_slice0.pkl,val_red,2,79,128.39
T2M_6_1_slice0.pkl,val_red,2,80,116.61
T2M_6_1_slice0.pkl,val_red,2,81,105.58
T2M_6_1_slice0.pkl,val_red,2,82,99.2
T2M_6_1_slice0.pkl,val_red,2,83,100.67
T2M_6_1_slice0.pkl,val_red,2,84,102.13
T2M_6_1_slice0.pkl,val_red,2,85,106.57
T2M_6_1_slice0.pkl,val_red,2,86,114.98
T2M_6_1_slice0.pkl,val_red,2,87,123.96
T2M_6_1_slice0.pkl,val_red,2,88,140.2
T2M_6_1_slice0.pkl,val_red,2,89,154.18
T2M_6_1_slice0.pkl,val_red,2,90,175.3
T2M_6_1_slice0.pkl,val_red,2,91,188.84
T2M_6_1_slice0.pkl,val_red,2,92,207.72
T2M_6_1_slice0.pkl,val_red,2,93,219.8
T2M_6_1_slice0.pkl,val_red,2,94,232.44
T2M_6_1_slice0.pkl,val_red,2,95,243.63
T2M_6_1_slice0.pkl,val_red,2,96,253.09
T2M_6_1_slice0.pkl,val_red,2,97,266.26
T2M_6_1_slice0.pkl,val_red,2,98,273.13
T2M_6_1_slice0.pkl,val_red,2,99,288.14
T2M_6_1_slice0.pkl,val_red,2,100,295.39
T2M_6_1_slice0.pkl,val_red,2,101,311.81
T2M_6_1_slice0.pkl,val_red,2,102,310.68
T2M_6_1_slice0.pkl,val_red,2,103,320.09
T2M_6_1_slice0.pkl,val_red,2,104,314.32
T2M_6_1_slice0.pkl,val_red,2,105,305.18
T2M_6_1_slice0.pkl,val_red,2,106,291.93
T2M_6_1_slice0.pkl,val_red,2,107,271.93
T2M_6_1_slice0.pkl,val_red,2,108,236.29
T2M_6_1_slice0.pkl,val_red,2,109,204.45
T2M_6_1_slice0.pkl,val_red,2,110,175.8
T2M_6_1_slice0.pkl,val_red,2,111,149.19
T2M_6_1_slice0.pkl,val_red,2,112,131.97
T2M_6_1_slice0.pkl,val_red,2,113,119.23
T2M_6_1_slice0.pkl,val_red,2,114,109.51
T2M_6_1_slice0.pkl,val_red,2,115,107.85
T2M_6_1_slice0.pkl,val_red,2,116,110
T2M_6_1_slice0.pkl,val_red,2,117,115.36
T2M_6_1_slice0.pkl,val_red,2,118,125.33
T2M_6_1_slice0.pkl,val_red,2,119,141.89
T2M_6_1_slice0.pkl,val_red,2,120,160.6
T2M_6_1_slice0.pkl,val_red,2,121,189.23
T2M_6_1_slice0.pkl,val_red,2,122,217.44
T2M_6_1_slice0.pkl,val_red,2,123,254.51
T2M_6_1_slice0.pkl,val_red,2,124,286.83
T2M_6_1_slice0.pkl,val_red,2,125,314.31
T2M_6_1_slice0.pkl,val_red,2,126,333.52
T2M_6_1_slice0.pkl,val_red,2,127,347.22
T2M_6_1_slice0.pkl,val_red,2,128,346.29
T2M_6_1_slice0.pkl,val_red,2,129,336.36
T2M_6_1_slice0.pkl,val_red,2,130,319.5
T2M_6_1_slice0.pkl,val_red,2,131,303.25
T2M_6_1_slice0.pkl,val_red,2,132,288.75
T2M_6_1_slice0.pkl,val_red,2,133,275.42
T2M_6_1_slice0.pkl,val_red,2,134,268.32
T2M_6_1_slice0.pkl,val_red,2,135,266.29
T2M_6_1_slice0.pkl,val_red,2,136,276.13
T2M_6_1_slice0.pkl,val_red,2,137,291.2
T2M_6_1_slice0.pkl,val_red,2,138,309.82
T2M_6_1_slice0.pkl,val_red,2,139,322.49
T2M_6_1_slice0.pkl,val_red,2,140,331.97
T2M_6_1_slice0.pkl,val_red,2,141,333.68
T2M_6_1_slice0.pkl,val_red,2,142,326.89
T2M_6_1_slice0.pkl,val_red,2,143,306.09
T2M_6_1_slice0.pkl,val_red,2,144,285.02
T2M_6_1_slice0.pkl,val_red,2,145,266.88
T2M_6_1_slice0.pkl,val_red,2,146,247.55
T2M_6_1_slice0.pkl,val_red,2,147,233.52
T2M_6_1_slice0.pkl,val_red,2,148,232.34
T2M_6_1_slice0.pkl,val_red,2,149,240.27
T2M_6_1_slice0.pkl,val_red,2,150,261.97
T2M_6_1_slice0.pkl,val_red,2,151,285.77
T2M_6_1_slice0.pkl,val_red,2,152,309.32
T2M_6_1_slice0.pkl,val_red,2,153,334.32
T2M_6_1_slice0.pkl,val_red,2,154,349.7
T2M_6_1_slice0.pkl,val_red,2,155,360.63
T2M_6_1_slice0.pkl,val_red,2,156,366.38
T2M_6_1_slice0.pkl,val_red,2,157,365.19
T2M_6_1_slice0.pkl,val_red,2,158,361.35
T2M_6_1_slice0.pkl,val_red,2,159,350.91
T2M_6_1_slice0.pkl,val_red,2,160,334.34
T2M_6_1_slice0.pkl,val_red,2,161,311
T2M_6_1_slice0.pkl,val_red,2,162,289.24
T2M_6_1_slice0.pkl,val_red,2,163,270.01
T2M_6_1_slice0.pkl,val_red,2,164,256.86
T2M_6_1_slice0.pkl,val_red,2,165,239.19
T2M_6_1_slice0.pkl,val_red,2,166,228.6
T2M_6_1_slice0.pkl,val_red,2,167,219.39
T2M_6_1_slice0.pkl,val_red,2,168,211.49
T2M_6_1_slice0.pkl,val_red,2,169,204.96
T2M_6_1_slice0.pkl,val_red,2,170,195.61
T2M_6_1_slice0.pkl,val_red,2,171,188.74
T2M_6_1_slice0.pkl,val_red,2,172,186.45
T2M_6_1_slice0.pkl,val_red,2,173,183.63
T2M_6_1_slice0.pkl,val_red,2,174,184.12
T2M_6_1_slice0.pkl,val_red,2,175,187.46
T2M_6_1_slice0.pkl,val_red,2,176,193.73
T2M_6_1_slice0.pkl,val_red,2,177,201.5
T2M_6_1_slice0.pkl,val_red,2,178,214.16
T2M_6_1_slice0.pkl,val_red,2,179,226.54
T2M_6_1_slice0.pkl,val_red,2,180,242.28
T2M_6_1_slice0.pkl,val_red,2,181,256.66
T2M_6_1_slice0.pkl,val_red,2,182,274.98
T2M_6_1_slice0.pkl,val_red,2,183,292.7
T2M_6_1_slice0.pkl,val_red,2,184,310.53
T2M_6_1_slice0.pkl,val_red,2,185,324.81
T2M_6_1_slice0.pkl,val_red,2,186,341.04
T2M_6_1_slice0.pkl,val_red,2,187,352.4
T2M_6_1_slice0.pkl,val_red,2,188,361.19
T2M_6_1_slice0.pkl,val_red,2,189,370.61
T2M_6_1_slice0.pkl,val_red,2,190,377.99
T2M_6_1_slice0.pkl,val_red,2,191,382.7
T2M_6_1_slice0.pkl,val_red,2,192,387.26
T2M_6_1_slice0.pkl,val_red,2,193,390.13
T2M_6_1_slice0.pkl,val_red,2,194,393.47
T2M_6_1_slice0.pkl,val_red,2,195,396.86
T2M_6_1_slice0.pkl,val_red,2,196,390.97
T2M_6_1_slice0.pkl,val_red,2,197,391.97
T2M_6_1_slice0.pkl,val_red,2,198,387.63
T2M_6_1_slice0.pkl,val_red,2,199,381.9
T2M_6_1_slice0.pkl,val_red,2,200,373.96
T2M_6_1_slice0.pkl,val_red,2,201,372.66
T2M_6_1_slice0.pkl,val_red,2,202,360.89
T2M_6_1_slice0.pkl,val_red,2,203,354.28
T2M_6_1_slice0.pkl,val_red,2,204,353.35
T2M_6_1_slice0.pkl,val_red,2,205,356.04
T2M_6_1_slice0.pkl,val_red,2,206,362.49
T2M_6_1_slice0.pkl,val_red,2,207,354.06
T2M_6_1_slice0.pkl,val_red,2,208,355.05
T2M_6_1_slice0.pkl,val_red,2,209,348.81
T2M_6_1_slice0.pkl,val_red,2,210,336.9
T2M_6_1_slice0.pkl,val_red,2,211,322.17
T2M_6_1_slice0.pkl,val_red,2,212,305.13
T2M_6_1_slice0.pkl,val_red,2,213,280.06
T2M_6_1_slice0.pkl,val_red,2,214,275.5
T2M_6_1_slice0.pkl,val_red,2,215,264.41
T2M_6_1_slice0.pkl,val_red,2,216,258.67
T2M_6_1_slice0.pkl,val_red,2,217,264.22
T2M_6_1_slice0.pkl,val_red,2,218,261.64
T2M_6_1_slice0.pkl,val_red,2,219,269.46
T2M_6_1_slice0.pkl,val_red,2,220,280.41
T2M_6_1_slice0.pkl,val_red,2,221,285.28
T2M_6_1_slice0.pkl,val_red,2,222,288.97
T2M_6_1_slice0.pkl,val_red,2,223,293
T2M_6_1_slice0.pkl,val_red,2,224,288.04
T2M_6_1_slice0.pkl,val_red,2,225,282.95
T2M_6_1_slice0.pkl,val_red,2,226,271.45
T2M_6_1_slice0.pkl,val_red,2,227,257.54
T2M_6_1_slice0.pkl,val_red,2,228,243.92
T2M_6_1_slice0.pkl,val_red,2,229,231.96
T2M_6_1_slice0.pkl,val_red,2,230,220.27
T2M_6_1_slice0.pkl,val_red,2,231,210.19
T2M_6_1_slice0.pkl,val_red,2,232,201.14
T2M_6_1_slice0.pkl,val_red,2,233,193.38
T2M_6_1_slice0.pkl,val_red,2,234,184.62
T2M_6_1_slice0.pkl,val_red,2,235,177.54
T2M_6_1_slice0.pkl,val_red,2,236,167.79
T2M_6_1_slice0.pkl,val_red,2,237,156.39
T2M_6_1_slice0.pkl,val_red,2,238,145.09
T2M_6_1_slice0.pkl,val_red,2,239,131.54
T2M_6_1_slice0.pkl,val_red,2,240,118.95
T2M_6_1_slice0.pkl,val_red,2,241,106.94
T2M_6_1_slice0.pkl,val_red,2,242,98.15
T2M_6_1_slice0.pkl,val_red,2,243,91.39
T3M_7_1_slice8.pkl,val_red,4,0,573
T3M_7_1_slice8.pkl,val_red,4,1,592
T3M_7_1_slice8.pkl,val_red,4,2,578.59
T3M_7_1_slice8.pkl,val_red,4,3,568.24
T3M_7_1_slice8.pkl,val_red,4,4,557.3
T3M_7_1_slice8.pkl,val_red,4,5,538.42
T3M_7_1_slice8.pkl,val_red,4,6,517.31
T3M_7_1_slice8.pkl,val_red,4,7,493.33
T3M_7_1_slice8.pkl,val_red,4,8,472.51
T3M_7_1_slice8.pkl,val_red,4,9,450.37
T3M_7_1_slice8.pkl,val_red,4,10,437.12
T3M_7_1_slice8.pkl,val_red,4,11,423.23
T3M_7_1_slice8.pkl,val_red,4,12,421.46
T3M_7_1_slice8.pkl,val_red,4,13,420.12
T3M_7_1_slice8.pkl,val_red,4,14,418.82
T3M_7_1_slice8.pkl,val_red,4,15,408.51
T3M_7_1_slice8.pkl,val_red,4,16,412.24
T3M_7_1_slice8.pkl,val_red,4,17,397.13
T3M_7_1_slice8.pkl,val_red,4,18,381.51
T3M_7_1_slice8.pkl,val_red,4,19,360.84
T3M_7_1_slice8.pkl,val_red,4,20,336.43
T3M_7_1_slice8.pkl,val_red,4,21,308.29
T3M_7_1_slice8.pkl,val_red,4,22,277.09
T3M_7_1_slice8.pkl,val_red,4,23,244.86
T3M_7_1_slice8.pkl,val_red,4,24,217.13
T3M_7_1_slice8.pkl,val_red,4,25,187.69
T3M_7_1_slice8.pkl,val_red,4,26,159.63
T3M_7_1_slice8.pkl,val_red,4,27,137.88
T3M_7_1_slice8.pkl,val_red,4,28,120.92
T3M_7_1_slice8.pkl,val_red,4,29,106.56
T3M_7_1_slice8.pkl,val_red,4,30,95.31
T3M_7_1_slice8.pkl,val_red,4,31,87.66
T3M_7_1_slice8.pkl,val_red,4,32,81.42
T3M_7_1_slice8.pkl,val_red,4,33,77.53
T3M_7_1_slice8.pkl,val_red,4,34,73.97
T3M_7_1_slice8.pkl,val_red,4,35,73.88
T3M_7_1_slice8.pkl,val_red,4,36,72.86
T3M_7_1_slice8.pkl,val_red,4,37,73.11
T3M_7_1_slice8.pkl,val_red,4,38,73.51
T3M_7_1_slice8.pkl,val_red,4,39,74.35
T3M_7_1_slice8.pkl,val_red,4,40,77.63
T3M_7_1_slice8.pkl,val_red,4,41,80.23
T3M_7_1_slice8.pkl,val_red,4,42,87.42
T3M_7_1_slice8.pkl,val_red,4,43,94.02
T3M_7_1_slice8.pkl,val_red,4,44,102.11
T3M_7_1_slice8.pkl,val_red,4,45,114.58
T3M_7_1_slice8.pkl,val_red,4,46,129.79
T3M_7_1_slice8.pkl,val_red,4,47,144.64
T3M_7_1_slice8.pkl,val_red,4,48,164.38
T3M_7_1_slice8.pkl,val_red,4,49,188.3
T3M_7_1_slice8.pkl,val_red,4,50,209.89
T3M_7_1_slice8.pkl,val_red,4,51,234.74
T3M_7_1_slice8.pkl,val_red,4,52,264
T3M_7_1_slice8.pkl,val_red,4,53,288.9
T3M_7_1_slice8.pkl,val_red,4,54,315.89
T3M_7_1_slice8.pkl,val_red,4,55,338.55
T3M_7_1_slice8.pkl,val_red,4,56,358.86
T3M_7_1_slice8.pkl,val_red,4,57,373.86
T3M_7_1_slice8.pkl,val_red,4,58,388.1
T3M_7_1_slice8.pkl,val_red,4,59,394.3
T3M_7_1_slice8.pkl,val_red,4,60,397.1
T3M_7_1_slice8.pkl,val_red,4,61,392.08
T3M_7_1_slice8.pkl,val_red,4,62,388.68
T3M_7_1_slice8.pkl,val_red,4,63,381.58
T3M_7_1_slice8.pkl,val_red,4,64,380.42
T3M_7_1_slice8.pkl,val_red,4,65,379.24
T3M_7_1_slice8.pkl,val_red,4,66,374.79
T3M_7_1_slice8.pkl,val_red,4,67,379.09
T3M_7_1_slice8.pkl,val_red,4,68,385.54
